4;synthetic_refinery;3046.00;14.20;1490.00;2.71;0
4;fuel_silo;3053.00;13.73;1477.00;0.55;0
4;radar_station;3053.00;11.55;1485.00;4.86;0
4;rocket_site;3056.00;10.10;1491.00;5.89;0
4;nuclear_reactor;3062.00;10.63;1476.00;2.62;0
5;arms_factory;3121.00;9.80;1600.00;6.26;0
5;arms_factory;3122.00;9.80;1606.00;4.10;0
5;arms_factory;3114.00;9.85;1596.00;0.48;0
5;arms_factory;3117.00;9.80;1601.00;3.15;0
5;arms_factory;3121.00;9.80;1607.00;6.16;0
5;arms_factory;3126.00;9.80;1606.00;1.09;0
5;industrial_complex;3115.00;9.80;1602.00;5.22;0
5;industrial_complex;3121.00;9.75;1608.00;0.49;0
5;industrial_complex;3131.00;10.15;1606.00;4.61;0
5;industrial_complex;3121.00;9.80;1602.00;5.82;0
5;industrial_complex;3137.00;9.78;1606.00;3.66;0
5;industrial_complex;3129.00;9.85;1607.00;5.22;0
5;air_base;3119.00;9.80;1603.00;1.60;0
5;naval_base;3114.00;9.60;1608.00;-3.14;2309
5;bunker;3127.00;9.80;1608.00;2.10;0
5;bunker;3118.00;9.80;1600.00;3.66;0
5;bunker;3116.00;9.85;1598.00;0.04;0
5;bunker;3145.00;9.82;1600.00;4.17;0
5;bunker;3139.00;10.10;1599.00;5.38;0
5;bunker;3151.00;9.80;1606.00;2.11;0
5;bunker;3113.00;9.75;1603.00;4.78;0
5;coastal_bunker;3116.00;9.57;1610.00;-3.14;0
5;dockyard;3114.00;9.50;1609.00;-3.14;0
5;anti_air_building;3138.00;10.32;1598.00;0.55;0
5;anti_air_building;3135.00;10.05;1604.00;4.68;0
5;anti_air_building;3111.00;9.80;1599.00;5.89;0
5;synthetic_refinery;3150.00;9.80;1605.00;2.62;0
5;fuel_silo;3148.00;9.80;1604.00;5.28;0
5;radar_station;3133.00;10.45;1602.00;2.22;0
5;rocket_site;3150.00;9.80;1606.00;4.33;0
5;nuclear_reactor;3143.00;9.80;1605.00;1.07;0
6;arms_factory;2876.00;9.80;1534.00;0.48;0
6;arms_factory;2871.00;9.65;1541.00;3.15;0
6;arms_factory;2854.00;9.75;1536.00;6.16;0
6;arms_factory;2881.00;9.78;1536.00;1.09;0
6;arms_factory;2863.00;9.78;1532.00;5.22;0
6;arms_factory;2876.00;9.63;1542.00;0.49;0
6;industrial_complex;2858.00;9.73;1540.00;4.61;0
6;industrial_complex;2885.00;9.73;1537.00;5.82;0
6;industrial_complex;2858.00;10.20;1536.00;3.66;0
6;industrial_complex;2876.00;9.80;1536.00;5.22;0
6;industrial_complex;2856.00;9.70;1541.00;1.60;0
6;industrial_complex;2853.00;9.70;1540.00;5.72;0
6;air_base;2880.00;9.70;1543.00;2.10;0
6;naval_base;2849.00;9.60;1540.00;-2.60;8621
6;naval_base;2848.00;9.53;1540.00;-2.82;8621
6;naval_base;2854.00;9.60;1542.00;-2.16;8621
6;naval_base;2871.00;9.50;1544.00;-2.55;8621
6;bunker;2866.00;9.93;1535.00;2.11;0
6;bunker;2889.00;9.85;1539.00;4.78;0
6;bunker;2850.00;9.70;1534.00;1.16;0
6;bunker;2877.00;9.70;1541.00;2.71;0
6;bunker;2885.00;9.82;1539.00;0.55;0
6;bunker;2856.00;9.70;1541.00;4.68;0
6;bunker;2869.00;9.75;1538.00;5.89;0
6;bunker;2886.00;10.07;1543.00;2.62;0
6;bunker;2852.00;9.70;1535.00;5.28;0
6;coastal_bunker;2873.00;9.50;1545.00;-2.55;0
6;coastal_bunker;2850.00;9.53;1541.00;-2.60;0
6;coastal_bunker;2855.00;9.57;1543.00;-2.16;0
6;coastal_bunker;2846.00;9.55;1539.00;-2.82;0
6;dockyard;2851.00;9.50;1542.00;-2.60;0
6;anti_air_building;2859.00;10.13;1534.00;2.78;0
6;anti_air_building;2892.00;10.20;1538.00;4.34;0
6;anti_air_building;2877.00;9.75;1537.00;2.17;0
6;synthetic_refinery;2884.00;9.75;1539.00;4.84;0
6;fuel_silo;2858.00;9.95;1538.00;0.12;0
6;radar_station;2872.00;9.70;1538.00;3.93;0
6;rocket_site;2871.00;9.70;1540.00;0.62;0
6;nuclear_reactor;2869.00;9.70;1534.00;1.83;0
7;arms_factory;2882.00;9.70;1573.00;6.16;0
7;arms_factory;2866.00;9.65;1543.00;1.09;0
7;arms_factory;2886.00;9.60;1574.00;5.22;0
7;arms_factory;2885.00;9.65;1556.00;0.49;0
7;arms_factory;2885.00;9.68;1576.00;4.61;0
7;arms_factory;2877.00;9.70;1562.00;5.82;0
7;industrial_complex;2866.00;9.65;1543.00;3.66;0
7;industrial_complex;2880.00;9.68;1564.00;5.22;0
7;industrial_complex;2885.00;9.50;1568.00;1.60;0
7;industrial_complex;2885.00;9.65;1577.00;5.72;0
7;industrial_complex;2866.00;9.65;1543.00;2.10;0
7;industrial_complex;2875.00;9.65;1553.00;3.66;0
7;air_base;2881.00;9.63;1564.00;0.04;0
7;naval_base;2882.00;9.55;1577.00;-2.94;2752
7;naval_base;2877.00;9.50;1565.00;-2.36;2775
7;naval_base;2864.00;9.50;1547.00;-2.03;8621
7;naval_base;2861.00;9.55;1545.00;-3.93;8621
7;naval_base;2869.00;9.50;1554.00;-1.47;8621
7;naval_base;2871.00;9.50;1557.00;-1.37;8621
7;bunker;2880.00;9.60;1558.00;0.55;0
7;bunker;2883.00;9.60;1561.00;4.68;0
7;bunker;2879.00;9.65;1561.00;5.89;0
7;bunker;2872.00;9.50;1547.00;2.62;0
7;bunker;2883.00;9.60;1557.00;5.28;0
7;bunker;2860.00;9.70;1544.00;1.67;0
7;bunker;2886.00;9.50;1573.00;4.33;0
7;coastal_bunker;2880.00;9.50;1577.00;-1.77;0
7;coastal_bunker;2879.00;9.50;1573.00;-2.36;0
7;coastal_bunker;2873.00;9.55;1559.00;-2.16;0
7;coastal_bunker;2862.00;9.50;1549.00;-2.03;0
7;coastal_bunker;2868.00;9.50;1545.00;-3.93;0
7;coastal_bunker;2870.00;9.50;1553.00;-1.47;0
7;anti_air_building;2887.00;9.50;1572.00;0.12;0
7;anti_air_building;2879.00;9.60;1555.00;2.78;0
7;anti_air_building;2879.00;9.63;1560.00;0.62;0
7;synthetic_refinery;2882.00;9.60;1556.00;1.83;0
7;fuel_silo;2882.00;9.60;1561.00;4.85;0
7;radar_station;2878.00;9.70;1563.00;2.41;0
7;rocket_site;2882.00;9.60;1564.00;5.35;0
7;nuclear_reactor;2879.00;9.63;1560.00;0.28;0
8;arms_factory;2900.00;10.82;1508.00;5.22;0
8;arms_factory;2901.00;10.90;1509.00;0.49;0
8;arms_factory;2898.00;10.95;1510.00;4.61;0
8;arms_factory;2899.00;10.85;1508.00;5.82;0
8;arms_factory;2899.00;10.85;1508.00;3.66;0
8;arms_factory;2901.00;10.90;1509.00;5.22;0
8;industrial_complex;2898.00;10.75;1508.00;1.60;0
8;industrial_complex;2898.00;10.75;1508.00;5.72;0
8;industrial_complex;2900.00;10.85;1509.00;2.10;0
8;industrial_complex;2900.00;10.85;1509.00;3.66;0
8;industrial_complex;2900.00;10.80;1507.00;0.04;0
8;industrial_complex;2898.00;10.75;1508.00;4.17;0
8;air_base;2899.00;10.80;1509.00;5.38;0
8;bunker;2900.00;10.90;1510.00;2.11;0
8;anti_air_building;2900.00;10.80;1507.00;4.78;0
8;anti_air_building;2898.00;10.80;1509.00;1.16;0
8;anti_air_building;2898.00;10.80;1509.00;2.71;0
8;synthetic_refinery;2900.00;10.90;1510.00;0.55;0
8;fuel_silo;2901.00;10.82;1508.00;4.68;0
8;radar_station;2900.00;10.90;1510.00;0.05;0
8;rocket_site;2898.00;10.95;1510.00;2.62;0
8;nuclear_reactor;2900.00;10.90;1510.00;5.28;0
10;bunker;3127.00;9.90;1561.00;1.07;0
10;fuel_silo;3134.00;9.80;1561.00;4.84;0
10;radar_station;3136.00;9.80;1558.00;1.00;0
10;rocket_site;3128.00;9.90;1563.00;2.78;0
11;bunker;3189.00;9.93;1616.00;5.89;0
11;bunker;3195.00;10.28;1629.00;1.67;0
11;bunker;3184.00;9.93;1615.00;4.33;0
11;radar_station;3196.00;10.10;1629.00;1.70;0
14;arms_factory;2740.00;9.70;1477.00;5.38;0
14;arms_factory;2760.00;10.45;1480.00;2.11;0
14;arms_factory;2739.00;9.70;1488.00;4.78;0
14;arms_factory;2755.00;9.85;1489.00;1.16;0
14;arms_factory;2738.00;9.60;1478.00;2.71;0
14;arms_factory;2773.00;9.88;1479.00;0.55;0
14;industrial_complex;2743.00;9.70;1479.00;4.68;0
14;industrial_complex;2756.00;9.78;1490.00;5.89;0
14;industrial_complex;2771.00;9.80;1485.00;2.62;0
14;industrial_complex;2775.00;9.80;1480.00;5.28;0
14;industrial_complex;2746.00;9.75;1480.00;1.67;0
14;industrial_complex;2757.00;10.50;1484.00;4.33;0
14;air_base;2748.00;9.80;1481.00;1.07;0
14;naval_base;2757.00;9.53;1494.00;-4.04;2871
14;naval_base;2736.00;9.50;1477.00;-1.33;4885
14;naval_base;2767.00;9.50;1469.00;-0.69;8546
14;naval_base;2733.00;9.50;1485.00;-0.98;4885
14;naval_base;2757.00;9.50;1468.00;-0.32;8546
14;naval_base;2762.00;9.57;1489.00;-3.14;2871
14;naval_base;2776.00;9.50;1491.00;-3.14;2871
14;bunker;2743.00;9.68;1486.00;2.78;0
14;bunker;2763.00;10.38;1482.00;0.62;0
14;bunker;2742.00;9.68;1477.00;1.83;0
14;bunker;2750.00;9.73;1478.00;4.85;0
14;bunker;2780.00;9.70;1474.00;1.23;0
14;bunker;2773.00;9.80;1484.00;5.35;0
14;bunker;2752.00;9.60;1491.00;0.28;0
14;bunker;2760.00;10.03;1472.00;3.29;0
14;bunker;2767.00;9.60;1470.00;1.13;0
14;bunker;2767.00;10.18;1481.00;2.34;0
14;coastal_bunker;2764.00;9.50;1469.00;-0.69;0
14;coastal_bunker;2752.00;9.50;1472.00;-0.32;0
14;coastal_bunker;2740.00;9.50;1484.00;-0.98;0
14;coastal_bunker;2751.00;9.50;1493.00;-2.21;0
14;coastal_bunker;2771.00;9.55;1490.00;-3.14;0
14;coastal_bunker;2768.00;9.50;1490.00;-3.14;0
14;coastal_bunker;2736.00;9.50;1479.00;-1.33;0
14;dockyard;2740.00;9.60;1490.00;-2.68;0
14;anti_air_building;2751.00;9.70;1475.00;0.79;0
14;anti_air_building;2743.00;9.70;1478.00;4.91;0
14;anti_air_building;2764.00;10.23;1481.00;1.29;0
14;synthetic_refinery;2773.00;9.80;1484.00;5.42;0
14;fuel_silo;2753.00;9.70;1491.00;5.52;0
14;radar_station;2758.00;10.53;1481.00;4.36;0
14;rocket_site;2755.00;10.53;1483.00;6.03;0
14;nuclear_reactor;2741.00;9.70;1481.00;2.41;0
15;arms_factory;2785.00;10.20;1493.00;4.78;0
15;arms_factory;2825.00;9.88;1502.00;1.16;0
15;arms_factory;2813.00;10.23;1492.00;2.71;0
15;arms_factory;2830.00;9.85;1511.00;0.55;0
15;arms_factory;2799.00;11.30;1493.00;4.68;0
15;arms_factory;2812.00;9.70;1510.00;5.89;0
15;industrial_complex;2779.00;9.53;1506.00;2.62;0
15;industrial_complex;2811.00;10.53;1489.00;5.28;0
15;industrial_complex;2824.00;9.78;1508.00;1.67;0
15;industrial_complex;2815.00;9.60;1504.00;4.33;0
15;industrial_complex;2805.00;10.40;1495.00;1.07;0
15;industrial_complex;2825.00;10.07;1496.00;2.27;0
15;air_base;2789.00;11.23;1494.00;0.11;0
15;naval_base;2822.00;9.55;1515.00;-2.36;12389
15;naval_base;2807.00;9.50;1504.00;-2.90;2847
15;naval_base;2796.00;9.55;1504.00;-3.39;2847
15;naval_base;2812.00;9.55;1512.00;-3.39;12389
15;naval_base;2782.00;9.50;1492.00;-2.16;2871
15;naval_base;2778.00;9.50;1506.00;-1.57;2871
15;naval_base;2787.00;9.68;1504.00;-3.39;2847
15;bunker;2788.00;10.65;1499.00;1.83;0
15;bunker;2811.00;10.15;1499.00;4.85;0
15;bunker;2801.00;10.82;1490.00;1.23;0
15;bunker;2805.00;10.32;1492.00;5.35;0
15;bunker;2827.00;10.25;1501.00;0.28;0
15;bunker;2823.00;9.80;1505.00;3.29;0
15;bunker;2803.00;10.32;1499.00;1.13;0
15;bunker;2783.00;9.70;1498.00;2.34;0
15;bunker;2779.00;9.55;1507.00;0.18;0
15;bunker;2815.00;10.00;1486.00;1.74;0
15;bunker;2789.00;11.23;1492.00;4.40;0
15;bunker;2828.00;9.85;1513.00;0.79;0
15;bunker;2806.00;10.40;1496.00;4.91;0
15;bunker;2823.00;9.85;1499.00;5.01;0
15;bunker;2818.00;9.70;1512.00;2.85;0
15;coastal_bunker;2789.00;9.55;1504.00;-3.39;0
15;coastal_bunker;2785.00;9.68;1506.00;-3.39;0
15;coastal_bunker;2800.00;9.55;1503.00;-3.39;0
15;coastal_bunker;2806.00;9.55;1503.00;-2.90;0
15;coastal_bunker;2814.00;9.50;1514.00;-3.39;0
15;coastal_bunker;2782.00;9.50;1492.00;-2.16;0
15;coastal_bunker;2826.00;9.57;1517.00;-2.36;0
15;dockyard;2818.00;9.60;1514.00;-3.39;0
15;anti_air_building;2789.00;11.10;1497.00;2.41;0
15;anti_air_building;2807.00;10.32;1488.00;3.96;0
15;anti_air_building;2825.00;9.80;1507.00;1.81;0
15;synthetic_refinery;2814.00;10.10;1497.00;3.02;0
15;fuel_silo;2831.00;9.80;1507.00;0.85;0
15;radar_station;2806.00;9.75;1501.00;3.90;0
15;rocket_site;2822.00;9.70;1514.00;5.08;0
15;nuclear_reactor;2801.00;11.05;1497.00;2.92;0
16;arms_factory;2842.00;9.75;1499.00;2.71;0
16;arms_factory;2850.00;9.80;1486.00;0.55;0
16;arms_factory;2856.00;9.80;1486.00;4.68;0
16;arms_factory;2838.00;9.80;1496.00;5.89;0
16;arms_factory;2837.00;9.80;1483.00;2.62;0
16;arms_factory;2840.00;9.80;1489.00;5.28;0
16;industrial_complex;2845.00;9.80;1492.00;1.67;0
16;industrial_complex;2831.00;10.00;1481.00;4.33;0
16;industrial_complex;2830.00;9.90;1487.00;1.07;0
16;industrial_complex;2849.00;9.70;1491.00;2.27;0
16;industrial_complex;2832.00;10.35;1497.00;0.11;0
16;industrial_complex;2828.00;9.90;1484.00;2.78;0
16;air_base;2849.00;9.80;1488.00;4.34;0
16;bunker;2831.00;10.00;1493.00;2.17;0
16;bunker;2844.00;9.70;1498.00;4.84;0
16;bunker;2844.00;9.80;1485.00;0.12;0
16;bunker;2831.00;9.85;1486.00;2.78;0
16;bunker;2852.00;9.80;1498.00;0.62;0
16;bunker;2836.00;9.80;1500.00;1.83;0
16;bunker;2823.00;10.00;1483.00;4.85;0
16;bunker;2848.00;9.80;1486.00;1.23;0
16;bunker;2854.00;9.80;1490.00;5.35;0
16;anti_air_building;2833.00;9.80;1485.00;0.28;0
16;anti_air_building;2840.00;9.80;1490.00;3.29;0
16;anti_air_building;2845.00;9.78;1494.00;1.13;0
16;synthetic_refinery;2847.00;9.80;1483.00;2.34;0
16;fuel_silo;2839.00;9.80;1488.00;0.18;0
16;radar_station;2839.00;9.80;1490.00;1.95;0
16;rocket_site;2837.00;9.80;1499.00;4.40;0
16;nuclear_reactor;2834.00;9.80;1485.00;0.79;0
17;arms_factory;2908.00;11.65;1465.00;4.68;0
17;arms_factory;2910.00;12.20;1470.00;5.89;0
17;arms_factory;2906.00;11.30;1467.00;2.62;0
17;arms_factory;2897.00;10.07;1466.00;5.28;0
17;arms_factory;2909.00;10.68;1485.00;1.67;0
17;arms_factory;2914.00;14.40;1479.00;4.33;0
17;industrial_complex;2902.00;10.10;1451.00;1.07;0
17;industrial_complex;2906.00;10.85;1471.00;2.27;0
17;industrial_complex;2903.00;10.50;1475.00;0.11;0
17;industrial_complex;2906.00;10.30;1488.00;2.78;0
17;industrial_complex;2911.00;12.57;1482.00;4.34;0
17;industrial_complex;2912.00;12.55;1466.00;2.17;0
17;air_base;2901.00;10.13;1474.00;4.84;0
17;bunker;2900.00;10.23;1463.00;0.12;0
17;bunker;2904.00;10.23;1491.00;2.78;0
17;bunker;2899.00;10.40;1483.00;0.62;0
17;bunker;2912.00;12.60;1473.00;1.83;0
17;bunker;2908.00;11.43;1482.00;4.85;0
17;bunker;2905.00;10.10;1456.00;1.23;0
17;bunker;2905.00;10.85;1476.00;5.35;0
17;bunker;2906.00;11.20;1468.00;0.28;0
17;bunker;2892.00;10.25;1473.00;3.29;0
17;bunker;2900.00;10.10;1456.00;1.13;0
17;anti_air_building;2900.00;10.18;1475.00;2.34;0
17;anti_air_building;2903.00;10.30;1488.00;0.18;0
17;anti_air_building;2903.00;10.23;1493.00;1.74;0
17;synthetic_refinery;2909.00;12.05;1466.00;4.40;0
17;fuel_silo;2908.00;11.48;1473.00;0.79;0
17;radar_station;2903.00;10.30;1472.00;4.12;0
17;rocket_site;2896.00;10.65;1485.00;5.01;0
17;nuclear_reactor;2902.00;10.25;1478.00;2.85;0
18;air_base;2871.00;9.85;1505.00;2.78;0
18;bunker;2871.00;9.80;1489.00;0.62;0
18;bunker;2869.00;10.00;1477.00;0.28;0
18;bunker;2884.00;10.32;1484.00;3.29;0
18;bunker;2886.00;10.60;1484.00;2.34;0
18;bunker;2878.00;10.63;1497.00;0.18;0
18;bunker;2864.00;9.80;1489.00;1.74;0
18;anti_air_building;2870.00;9.82;1496.00;0.79;0
18;anti_air_building;2862.00;9.90;1495.00;4.91;0
18;anti_air_building;2867.00;9.90;1479.00;5.01;0
18;synthetic_refinery;2867.00;9.90;1496.00;2.85;0
18;fuel_silo;2865.00;9.93;1481.00;5.52;0
18;radar_station;2880.00;10.80;1496.00;2.95;0
18;rocket_site;2865.00;9.98;1483.00;4.91;0
19;naval_base;2797.00;9.50;1421.00;-2.11;5108
19;naval_base;2788.00;9.50;1411.00;-1.89;8592
19;naval_base;2788.00;9.50;1427.00;-3.28;5108
19;naval_base;2796.00;9.50;1418.00;-3.31;5108
19;bunker;2790.00;9.75;1400.00;2.34;0
19;bunker;2796.00;10.32;1399.00;0.18;0
19;bunker;2788.00;9.55;1418.00;1.74;0
19;bunker;2795.00;9.80;1409.00;4.91;0
19;bunker;2799.00;9.95;1413.00;5.01;0
19;coastal_bunker;2792.00;9.53;1425.00;-3.28;0
19;coastal_bunker;2786.00;9.50;1402.00;-1.89;0
19;coastal_bunker;2797.00;9.50;1420.00;-2.11;0
19;coastal_bunker;2796.00;9.60;1417.00;-3.31;0
19;dockyard;2788.00;9.50;1423.00;-1.11;0
19;anti_air_building;2792.00;9.95;1401.00;3.36;0
19;anti_air_building;2790.00;9.70;1405.00;6.03;0
19;anti_air_building;2796.00;9.75;1409.00;2.41;0
19;synthetic_refinery;2799.00;9.75;1417.00;3.96;0
19;radar_station;2794.00;10.25;1404.00;5.77;0
20;arms_factory;2871.00;10.68;1442.00;1.07;0
20;arms_factory;2873.00;12.15;1427.00;2.27;0
20;arms_factory;2880.00;11.00;1431.00;0.11;0
20;arms_factory;2886.00;10.10;1451.00;2.78;0
20;arms_factory;2870.00;13.45;1413.00;4.34;0
20;arms_factory;2888.00;10.10;1439.00;2.17;0
20;industrial_complex;2871.00;12.60;1422.00;4.84;0
20;industrial_complex;2868.00;13.05;1429.00;0.12;0
20;industrial_complex;2871.00;13.48;1418.00;2.78;0
20;industrial_complex;2874.00;10.80;1437.00;0.62;0
20;industrial_complex;2887.00;10.13;1435.00;1.83;0
20;industrial_complex;2869.00;13.10;1431.00;4.85;0
20;air_base;2865.00;12.53;1423.00;1.23;0
20;bunker;2868.00;13.63;1415.00;5.35;0
20;bunker;2868.00;13.60;1411.00;0.28;0
20;bunker;2891.00;10.10;1443.00;3.29;0
20;bunker;2878.00;11.05;1441.00;2.34;0
20;bunker;2895.00;10.10;1440.00;0.18;0
20;bunker;2866.00;12.73;1426.00;1.74;0
20;bunker;2889.00;10.10;1438.00;4.40;0
20;bunker;2873.00;10.70;1407.00;0.79;0
20;bunker;2878.00;11.10;1433.00;4.91;0
20;bunker;2887.00;10.10;1452.00;5.01;0
20;bunker;2872.00;10.73;1441.00;2.85;0
20;bunker;2873.00;12.57;1423.00;5.52;0
20;anti_air_building;2878.00;11.78;1417.00;0.79;0
20;anti_air_building;2873.00;12.73;1413.00;4.91;0
20;anti_air_building;2882.00;10.35;1435.00;1.29;0
20;synthetic_refinery;2877.00;11.07;1435.00;5.42;0
20;fuel_silo;2888.00;10.10;1453.00;5.52;0
20;radar_station;2881.00;10.90;1430.00;4.36;0
20;rocket_site;2870.00;11.90;1407.00;6.03;0
20;nuclear_reactor;2878.00;12.50;1423.00;2.41;0
21;arms_factory;2892.00;11.32;1401.00;0.11;0
21;arms_factory;2885.00;9.78;1396.00;2.78;0
21;arms_factory;2886.00;9.98;1403.00;4.34;0
21;arms_factory;2903.00;10.90;1392.00;2.17;0
21;arms_factory;2901.00;9.95;1385.00;4.84;0
21;arms_factory;2882.00;9.65;1393.00;0.12;0
21;industrial_complex;2895.00;10.82;1397.00;2.78;0
21;industrial_complex;2882.00;9.73;1392.00;0.62;0
21;industrial_complex;2909.00;9.70;1388.00;1.83;0
21;industrial_complex;2892.00;9.93;1389.00;4.85;0
21;industrial_complex;2899.00;10.90;1395.00;1.23;0
21;industrial_complex;2885.00;9.90;1401.00;5.35;0
21;air_base;2895.00;12.20;1404.00;0.28;0
